ATCOCode,Node
619045,16748
6190450,16924
6190451,16439
6190509,17498
619051,16655
6190510,17514
6190511,17514
6190512,17481
6190513,17515
6190514,17483
6190515,17481
6190516,17556
6190517,17562
6190442,17419
6190443,17419
6190444,16976
6190445,17006
61906,16636
6190600,16964
6190601,16956
6190602,17483
6190603,17481
6190604,16779
6190605,16779
6190606,16302
6190607,17752
6190608,17751
6190609,16780
6190464,16398
6190465,16423
6190466,16425
6190579,17106
619058,16647
6190580,16771
6190581,17003
6190582,17000
6190583,16363
6190584,17001
6190585,17784
6190586,17748
6190587,16622
6190455,16338
6190456,16325
6190457,16325
6190458,16324
6190459,16321
619046,16670
6190460,16323
6190461,16407
6190462,16406
6190463,16398
6190503,17502
6190504,17505
6190505,17489
6190506,17480
6190507,17479
6190508,17495
6190530,17780
6190531,17779
6190532,16653
6190533,16652
6190534,16652
6190623,16653
6190624,16652
619052,16656
6190520,17563
6190522,17388
6190525,17495
6190589,17803
6190611,17012
6190612,16947
6190613,16955
6190614,16586
6190615,16645
6190616,16646
6190617,16649
6190618,16688
6190619,16779
619062,16757
6190620,16765
6190622,16763
6190594,17107
6190595,16629
6190596,16653
6190597,17001
6190598,17181
6190599,16964
6190588,17004
6190610,16967
6190573,16985
6190575,17152
6190576,16800
6190537,16950
6190539,17643
619054,16884
6190540,17148
6190541,16665
6190542,17525
6190543,17757
6190545,17746
6190546,16720
6190547,17078
6190548,17146
6190549,16332
619055,16651
6190550,16349
6190552,16677
6190553,16864
6190554,16912
6190555,16592
6190556,17749
6190627,16633
6190628,16609
619063,16667
6190626,16629
6190625,16620
6190630,17086
6190631,16766
6190632,16781
6190633,16968
6190634,16568
6190635,16651
6190636,16633
6190782,16433
6190783,16429
6190784,17181
6190696,17784
6190697,17282
6190698,17282
6190699,17282
61907,16636
6190807,17240
6190808,17306
6190712,16675
6190713,17071
6190714,17524
6190715,16625
6190716,16944
6190719,17121
619072,16609
6190720,17121
6190721,16763
6190648,17244
6190649,16913
619065,16653
6190650,16894
6190651,16825
6190652,16853
6190653,16847
6190654,17180
6190655,17180
6190656,17188
6190657,16946
6190658,16949
6190659,16949
619066,16652
6190660,17437
6190661,17768
6190662,17747
6190663,17779
6190664,17779
6190688,16719
6190689,16719
619069,16630
6190690,16719
6190794,16946
6190762,17000
6190763,17003
6190764,17003
6190765,17060
6190766,17061
6190637,17107
6190638,17106
6190639,17106
6190775,16486
6190776,16486
6190777,16338
6190778,16778
619078,16594
6190780,16327
6190797,16952
6190798,17149
6190799,16592
61908,16640
619080,16628
6190800,16592
6190801,17094
6190802,16505
6190803,17121
6190804,17121
6190805,17196
6190806,17240
6190735,16949
6190736,16964
6190737,16569
6190738,16746
6190739,16870
619074,16633
6190740,16471
6190741,17751
619070,16629
6190700,17282
6190703,17282
6190704,17282
6190705,16856
6190706,17237
6190707,16856
6190708,17388
6190767,17059
6190768,16555
6190769,17692
619077,16588
6190770,17692
6190709,16352
619071,16633
6190710,16352
6190711,16555
6190742,16586
6190743,16586
6190744,17808
6190745,17010
6190746,16369
6190747,16472
6190748,16676
6190749,17148
619075,16623
6190665,16338
6190666,16325
6190667,16505
6190668,17458
6190669,17096
619067,16620
6190670,16867
6190671,16652
6190672,17121
6190673,16864
6190674,17749
6190675,17244
6190676,17106
6190677,16864
6190678,17244
6190679,17197
619068,16630
6190681,16676
6190682,16676
6190683,16676
6190684,16676
6190685,16676
6190686,16676
6190687,16676
6190789,17173
619079,16623
6190790,16633
6190791,17686
6190756,16719
6190757,16318
6190758,17685
6190759,17000
619076,16588
6190760,17000
6190761,17000
6190692,16719
6190693,16719
6190694,16781
6190695,16897
6190771,17801
6190773,16974
6190795,16775
6190796,17243
6190750,17150
6190751,17153
6190752,16655
6190753,17146
6190722,17121
6190723,17261
6190724,17262
6190725,17000
6190726,16906
6190727,16906
6190728,17752
6190729,16322
619073,16633
6190730,16439
6190731,16322
6190734,17714
6190774,16864
619064,16667
6190640,16780
6190641,16869
6190642,17121
6190643,16778
6190644,17122
6190645,16816
6190646,16844
6190647,16846
6190691,16719
6190785,16864
6190786,16633
6190787,16588
6190788,17173
6190809,17002
619081,16628
6190810,16999
6190811,16999
6190812,16945
6190813,17004
6190814,17004
6190754,16800
6190755,16949
6190792,17068
6190793,16946
6190815,17004
6190816,17004
6190817,17004
6190818,17004
6190819,17004
619082,16625
6190820,17004
6190821,16636
6190830,16566
6190831,16643
6190832,16643
6190833,16567
6190834,16567
6190835,16643
6190858,16778
6190859,17829
619086,16630
6190860,16619
6190861,16619
6190862,16630
6190863,16630
6190895,17784
6190847,16619
6190848,16620
6190849,17222
619085,17085
6190850,16397
6190851,16425
6190852,16423
6190853,16621
6190854,16595
619091,17088
6190910,16906
6190911,17306
6190912,17324
6190826,16566
6190827,16566
6190828,16566
6190829,16566
619083,16870
6190874,16614
6190875,16575
6190876,16575
6190877,16577
6190913,17323
6190914,16719
6190915,17196
6190916,17196
6190836,16643
6190837,17197
6190838,17145
6190839,17145
619084,17087
6190840,16762
6190841,16444
6190842,16609
6190843,16607
6190844,16608
6190845,17217
6190846,17216
6190934,17121
6190935,17121
6190936,17097
6190985,17146
6190986,16288
6190987,16288
6190988,17661
6190989,17661
619099,17106
6190990,17627
6190944,17747
6190945,17748
6190946,17748
6190947,17748
6190948,17748
6190949,17757
619095,17107
6190950,17757
6190951,17757
6190952,17757
6190953,17733
6190954,17741
6190955,17733
6190956,17751
6190855,17120
6190857,17828
6190878,17827
6190879,16614
619088,16772
6190880,16539
6190881,16413
6190882,16413
6190883,16870
6190884,16763
6190885,16774
6190886,16870
6190887,17093
6190888,16619
6190889,17242
619089,17078
6190890,17243
6190891,17243
6190892,17244
6190893,17242
6190894,17242
6190937,17076
6190938,16566
6190939,17415
619094,17077
6190940,17067
6190941,17067
6190942,16808
6190943,17747
6190967,17431
6190968,17431
6190991,17627
6190917,17122
6190918,17019
6190919,16825
619092,17088
6190920,16825
6190921,17453
6190922,17453
6190992,17621
6190993,17621
6190994,17653
6190995,17653
6190996,17723
6190997,17723
6190998,17660
6190999,17660
6190PWCKAPT0,17238
6190PWCKAPT1,17238
6190969,17398
6190970,17394
6190971,17318
6190972,17316
6190973,16472
6190974,17706
6190975,16367
6190976,16370
6190977,16321
6190978,16321
6190979,16421
6190980,16421
6190981,17136
6190982,17127
6190983,17803
6190984,17146
6190930,16629
6190931,16633
6190932,17088
6190933,17088
6190957,17751
6190958,17780
6190959,17780
619096,17106
6190960,17171
6190961,17527
6190962,17527
6190963,16964
6190964,17388
6190966,16566
6190925,17029
6190926,17482
6190927,16781
6190928,16447
6190929,16447
619093,17095
6190822,16636
6190823,16566
6190824,16566
6190825,16566
6190909,16902
6190896,17784
6190897,16357
6190898,16357
6190899,16588
61909,16634
619090,16633
6190900,16594
6190901,16594
6190902,16594
6190903,17759
6190904,17009
6190905,16942
6190906,16850
6190907,17121
6190908,16719
6190864,16632
6190865,16630
6190866,17466
6190867,17466
6190868,16860
6190869,17140
619087,16870
6190870,16615
6190871,16621
6190872,17754
6190873,16313
6200207605,80019
6200248945,80011
6200248950,8435
6200249020,8515
6200249950,8288
6200249775,8252
6200249845,8254
6200249847,8247
6200249850,8245
6200249860,8019
6200249870,8018
6200249880,8010
6200249890,8252
6200249900,8252
6200244430,8812
6200244440,8733
6200244450,8732
6200246310,8461
6200246320,8535
6200246330,8460
6200247020,57667
6200000006,9691
6200242560,9885
6200244270,8813
6200200542,8658
6200200544,8658
6200200546,8278
6200200030,8252
6200200035,8252
6200200050,8288
6200200060,8288
6200200070,8248
6200200080,8288
6200209792,9575
6200205580,8813
6200311975,8252
6200201440,8647
6200201450,8615
6200200130,8019
6200209870,10060
6200200140,8245
6200200143,8247
6200200145,8254
6200207000,9885
6200207010,9885
6200207020,9852
6200207140,9848
6200207150,9921
6200207160,9999
6200209770,9571
6200249030,8398
6200249040,8392
6200204115,8934
6200204120,9199
6200204130,8907
6200204140,8894
6200248525,8595
6200248530,8616
6200248540,8647
6200209880,10051
6200249955,8288
6200249960,8288
6200249970,8252
6200249975,8252
6200249980,8252
6200249990,8252
6200249995,8288
6200290000,8595
6200249453,8278
6200203600,8487
6200203610,8585
6200203630,9137
6200203640,9140
6200203650,9148
6200203670,8458
6200203680,8484
6200203690,8561
6200249456,8658
6200204160,8911
6200204185,8909
6200204400,8916
6200204410,8897
6200205400,8687
6200205410,8673
6200205420,8675
6200205430,8732
6200205435,8733
6200205570,8866
6200204110,8889
6200210035,80011
6200249920,8253
6200249930,8288
6200249935,8288
6200249940,8288
6200200548,8278
6200200940,8412
6200200950,8398
6200241660,9707
6200241790,9717
6200204075,8894
6200204080,8889
6200204085,9141
6200204090,9148
6200204100,9199
6200204150,8908
6200201420,8647
6200202835,57671
6200202837,57652
6200202840,57667
6200203570,8459
6200203580,8535
6200203590,8461
6200100009,8248
6200200000,8252
6200200010,8252
6200200020,8252
6200209780,9571
6200209823,10060
6200209825,10059
6200209855,10031
6200209860,10033
6200248550,8647
6200248560,8647
6200248570,8651
6200248900,8739
6200248910,8738
6200248935,80011
6200244280,8812
6200245510,8941
6200245520,8895
6200245525,8890
6200245720,8910
6200245730,8909
6200245735,8893
6200245740,8907
6200245745,8934
6200245750,9199
6200EDI101,80019
6200200090,8252
6200200100,8252
6200200110,8010
6200244460,8675
6200244470,8674
6200244480,8672
6200242400,9976
6200242410,9923
6200242415,9921
6200242550,9852
6200200085,8254
6200245760,8889
6200245770,8934
6200245780,9199
6200245790,9148
6200245795,9148
6200245800,8889
6200245810,9199
6200246180,8562
6200246190,8561
6200246200,8484
6200246210,8477
6200246230,9199
6200246240,9141
6200246250,9140
6200246260,9137
6200246290,8585
6200246300,8487
6200200120,8018
6200248937,80011
6200290080,80019
6200201453,8619
6200201455,8619
6200248940,80011
6200238775,10059
6200238777,10060
6200238780,9575
6200238825,10060
6200238830,10059
6200238840,10033
6200238900,10053
6200238910,9571
6200238912,9571
6200201030,80011
6200201040,80011
6200201045,80011
6200201080,8736
6200201090,8736
6200201430,8647
6200249454,8278
6200207950,9707
6200207790,9717
6200207800,9717
6200207805,9696
6200207805Z,9696
6200207810,9707
6200200960,8514
6200201042,80011
6200201270,57657
6200248760,57684
6200242600,9834
6200206970,9842
6200206850,9661
6200249434,8339
6200249435,8404
6200249436,8395
6200202520,8444
6200207340,9690
6200242590,9844
6200242610,9841
6200242663,9721
6200209170,9299
6200205950,8817
6200242120,9690
6200242145,9783
6200242202,9597
6200242220,9690
6200210200,10127
6200210210,10128
6200206860,9672
6200206895,9637
6200206960,9840
6200206980,9844
6200206985,9721
6200210170,10197
6200210180,10112
6200249537,8349
6200207395,9690
6200207430,9690
6200207440,9691
6200207450,9760
6200000008,9691
6200247350,8485
6200247360,8444
6200247370,8444
6200247380,8534
6200242665,9843
6200242700,9655
6200242730,9819
6200202920,9065
6200203615,9266
6200203620,9198
6200246960,8965
6200247040,8936
6200247080,8797
6200249230,8596
6200249240,8593
6200247235,8585
6200247240,9266
6200247250,9266
6200247260,8940
6200247270,8940
6200248420,8625
6200248430,8623
6200248450,57555
6200248460,8646
6200248470,8630
6200248480,8621
6200242168,9690
6200242180,9690
6200207370,9685
6200248960,80011
6200248970,80011
6200202790,8775
6200242185,9593
6200TS202930,8993
6200248490,8620
6200248500,8620
6200248510,8630
6200246950,8948
6200246955,8966
6200248520,8619
6200248580,8619
6200244830,9660
6200244860,57064
6200245195,9026
6200245200,9036
6200245210,9110
6200245260,57511
6200247200,8511
6200100002,8487
6200248590,8617
6200205110,9837
6200205120,57064
6200207325,9595
6200100003,8503
6200100004,8503
6200100007,8449
6200100008,8585
6200100030,8493
6200200750,8604
6200200760,8594
6200247210,8511
6200247220,8511
6200247230,8565
6200T00006,57064
6200T00013,8585
6200T00017,9025
6200T00029,9595
6200TS202920,9065
6200204710,57511
6200204720,57510
6200204735,9026
6200204780,9110
6200207330,9635
6200207360,9594
6200207390,9690
6200201500,57555
6200201520,8620
6200201530,8623
6200201540,8632
6200201665,8621
6200202630,8940
6200202650,9266
6200202655,8585
6200202660,8585
6200248515,8634
6200201010,80011
6200201390,8629
6200201400,8633
6200201410,8619
6200201460,8619
6200242190,9685
6200202675,8511
6200202680,8511
6200202690,8511
6200204790,9036
6200210220,10153
6200238490,10153
6200238500,10128
6200238510,10114
6200200520,8393
6200200522,8403
6200202530,8444
6200202540,8512
6200209140,9307
6200209150,9322
6200BRUSTAN,10018
6200R00061,10019
6200200527,8339
6200200529,8339
6200200531,8395
6200200532,8320
6200200533,8320
6200238550,10134
6200BRUNSTAN,10019
6200206810,9820
6200206820,9819
6200249050,8391
6200200930,8391
6200243940,8817
6200242100,9743
6200242105,9691
6200242110,9637
6200246270,9266
6200246280,9266
6200246940,8949
6200201480,8631
6200201490,57560
6200202670,8565
6200242200,9594
6200242230,9595
6200242240,9595
6200202820,8905
6200202830,8888
6200202910,8946
6200207380,9690
6200205970,8838
6200205980,8815
6200205990,8816
6200207460,9760
6200248476,8620
6200206845,9679
6200238520,10113
6200238530,10112
6200238540,10196
6200249428,8404
6200249433,8339
6200210190,10113
6200200525,8404
6200291000,9690
6200249439,8349
6200205960,8837
6200200535,8349
6200249490,8395
6200205533,8320
6200206983,9843
6200239450,9295
6200239460,9302
6200239465,9307
6200209160,9303
6200242740,9663
6200242745,9820
6200242750,9680
6200243020,9596
6200243920,8816
6200243930,8859
6200210160,10133
6200249437,8320
6200249438,8320
6200200920,8401
6200249060,8401
6200248980,8883
6200204235,9105
6200204320,8899
6200247050,8885
6200247060,8913
6200247070,8773
6200247090,8884
6200247100,8883
6200247110,8930
6200249010,8419
6200249070,8531
6200246140,8462
6200246150,8564
6200246160,8564
6200246170,8562
6200241540,9914
6200201885,57583
6200203530,8562
6200203540,8583
6200203550,8484
6200250060,57578
6200209620,9469
6200203740,8462
6200203750,8487
6200203760,9193
6200203770,9193
6200203780,9193
6200203790,9193
6200207846,9757
6200207847,9712
6200247120,8464
6200247130,8463
6200247140,8454
6200202800,8913
6200202805,8904
6200202810,8885
6200246187,8535
6200209650,9567
6200209660,9568
6200209665,9567
6200241390,9806
6200241400,9739
6200241410,9812
6200204440,9138
6200209630,9470
6200209640,9567
6200239630,57731
6200204236,9105
6200248990,8455
6200249000,8408
6200245460,9143
6200245470,9142
6200245480,9138
6200245490,9152
6200245530,9023
6200246100,9193
6200246110,9193
6200246120,9193
6200246130,8462
6200202750,8463
6200202760,8516
6200202770,8883
6200204370,8924
6200204380,8925
6200246185,8562
6200241350,9798
6200241450,9714
6200241455,9715
6200241460,9738
6200241470,9929
6200241480,9914
6200241490,9715
6200241500,9714
6200241504,9714
6200241506,9824
6200241507,9712
6200241508,9713
6200241509,9712
6200241510,9824
6200241360,9739
6200200900,8531
6200200910,8409
6200250050,57577
6200200970,8408
6200248290,57576
6200203710,8563
6200203720,8564
6200203730,8564
6200204450,9142
6200204680,57520
6200204685,57524
6200204690,57513
6200208695,9558
6200208960,9465
6200208965,9558
6200210570,57576
6200238995,9567
6200239000,9567
6200239010,9569
6200239020,9470
6200239030,9467
6200244970,9150
6200204480,9179
6200204645,9204
6200245310,9204
6200245438,9180
6200205020,9150
6200204650,57516
6200204670,57515
6200204700,57512
6200200980,8408
6200200990,8932
6200245290,57515
6200245300,57518
6200208970,57723
6200245500,8928
6200246370,8562
6200248170,57592
6200248180,57583
6200248190,57579
6200248200,57578
6200201790,57582
6200201800,57591
6200207943,9715
6200208030,9739
6200208040,9806
6200208050,9796
6200208060,9811
6200208070,9715
6200208080,9741
6200208090,9798
6200246350,8484
6200207920,9714
6200207930,9715
6200207940,9914
6200207941,9929
6200207942,9738
6200207911,9824
6200207912,9713
6200245275,57525
6200245280,57525
6200209600,9466
6200209610,9467
6200209655,9567
6200245265,57514
6200207848,9714
6200207910,9824
6200203695,8460
6200203700,8562
6200208100,9802
6200208105,9803
6200208123,9804
6200208125,9804
6200208130,9805
6200240370,8924
6200240380,8925
6200241335,9802
6200210050,8812
6200209657,10100
6200209663,10100
6200209664,10100
6200209659,10100
6200245590,8902
6200204330,8901
6200241600,9714
6200201000,8883
6200202740,8481
6200246360,8584
6200000001,8812
6200245540,9022
6200245550,8924
6200245600,9108
6200241380,9796
6200238998,9567
6200204430,9263
6200201670,57576
6200201680,57577
6200201690,9118
6200201770,57578
6200201780,57580
6200248280,57577
6200000017,9193
6200210550,57578
6200210560,57577
6200239640,9558
6200239650,9465
6200240390,9034
6200245270,57521
6200241340,9801
6200207913,9824
6200207914,9757
6200241370,9811
6200200660,8259
6200204390,9034
6200204420,8929
6200204425,57535
6200204427,57531
6200249340,8259
6200200180,8258
6200249815,8258
6200200200,8272
6200249800,8272
6200249720,8273
6200100015,8258
6200CURRIEH1,8273
6200100012,8258
6200200245,8272
6200200650,8261
6200249350,8261
6200279458,8272
6200209010,57736
6200209720,9788
6200209730,9699
6200246220,9168
6200246340,8534
6200247635,80019
6200200203,8273
6200200210,8273
6200200220,8273
6200200240,8272
6200200416,80013
6200200463,80013
6200245830,9173
6200203490,8234
6200203510,8578
6200200190,8273
6200209800,10058
6200200464,80013
6200200465,8303
6200200466,80015
6200247627,80019
6200247629,80019
6200247633,80019
6200247639,80019
6200247613,80019
6200247619,80019
6200247622,80019
6200247603,80019
6200247605,80019
6200200170,8258
6200249820,8257
6200238885,10154
6200247180,8503
6200247190,8504
6200247280,8490
6200246095,9193
6200209740,10137
6200204030,9159
6200204040,9158
6200204050,8941
6200200545,80014
6200200670,8260
6200203520,8567
6200203560,8534
6200203660,9169
6200203800,9193
6200245240,9136
6200247617,80019
6200202507,8504
6200202510,8504
6200202610,8491
6200202620,8490
6200202700,8502
6200202710,8492
6200202720,8500
6200202730,8496
6200203380,8238
6200203430,8237
6200203440,8234
6200245960,9165
6200245970,9163
6200246060,9174
6200246070,9172
6200246080,9188
6200246090,9193
6200234235,9021
6200238750,10137
6200238760,10154
6200238770,10115
6200238870,10049
6200238880,9575
6200203820,9173
6200203900,9164
6200203910,9157
6200248630,8829
6200245450,9159
6200245615,9070
6200245620,8942
6200208980,57726
6200208990,57724
6200209000,57735
6200247610,80019
6200247615,80019
6200203450,8574
6200203460,8574
6200203470,8576
6200249840,8255
6200202010,8982
6200202505,8504
6200EDINPRK1,80013
6200EDINPRK2,80013
6200247631,80019
6200249320,8260
6200249330,8260
6200249542,80015
6200249543,8306
6200249544,80013
6200200680,8274
6200201360,8829
6200201980,57615
6200201990,8819
6200202000,8840
6200247717,80019
6200247719,80019
6200247950,8967
6200246460,8574
6200246470,8234
6200203920,9158
6200209750,10137
6200209760,9576
6200209790,9571
6200245835,8941
6200245840,8941
6200245850,9158
6200245860,9176
6200245950,9157
6200209810,10137
6200209815,10058
6200209820,10058
6200209830,10050
6200209930,10154
6200209960,10120
6200203805,9193
6200203810,9171
6200204275,9070
6200204280,8942
6200204290,9070
6200204460,9159
6200246390,8564
6200238930,10137
6200238940,10137
6200238950,9699
6200100011,8273
6200100013,8257
6200100014,8257
6200100016,8273
6200100017,8273
6200200150,8255
6200200160,8257
6200246480,8237
6200246540,8238
6200247150,8495
6200247160,8499
6200247170,8500
6200238890,9574
6200238915,9572
6200238920,9698
6200245820,9146
6200249796,8258
6200DLMY,8237
6200247960,8840
6200247970,8874
6200247980,8874
6200246400,8579
6200239590,57737
6200239600,57735
6200239610,57734
6200239620,57726
6200246420,8233
6200246440,8575
6200246450,8574
6200249810,8273
6200249830,8256
6200100006,8447
6200100010,8273
6200247625,80019
6200247637,80019
6200247712,80019
6200247715,80019
6200249645,80013
6200249760,8272
6200249770,8272
6200249780,8273
6200249785,8272
6200249790,8273
6200249792,8273
6200249794,8258
6200204060,9174
6200204070,9199
6200204270,8942
6200204740,9136
6200R00059,8273
6200T00014,8493
6200000050,8237
6200100000,8378
6200100001,8378
6200100005,8447
6200249545,80014
6200200462,80014
6200249516,80015
6200243380,57475
6200600743,57476
6200600744,57476
6200600745,57476
6200600746,57476
6200000013,80015
6200242990,57476
6200243370,9688
6200243375,9688
6200244390,9279
6200243660,80005
6200243670,80005
6200000012,80014
6200000011,80014
6200205230,57465
6200206165,8956
6200206170,8956
6200206180,8956
6200206200,57473
6200243400,57483
6200243405,80003
6200206225,80006
6200211025,10100
6200206335,9618
6200243575,9686
6200248340,8709
6200205470,9279
6200206310,9579
6200206340,9618
6200248310,57567
6200248315,57570
6200248320,57563
6200248330,8624
6200205330,8712
6200205350,8694
6200205390,8684
6200201630,57562
6200201640,57563
6200243410,80003
6200206472,80004
6200206485,9585
6200TS205225,57463
6200TS205230,57465
6200200491,80015
6200249514,80014
6200200493,80014
6200243700,8956
6200243710,8956
6200206465,9683
6200242140,9602
6200242980,57479
6200243000,9618
6200243385,80003
6200243390,80002
6200243415,80004
6200206505,80002
6200206515,80003
6200205360,8667
6200205370,8680
6200205380,8734
6200205440,9276
6200205450,9407
6200205460,9277
6200248440,57559
6200251005,10100
6200206342,9626
6200206345,9618
6200206350,9618
6200211015,9462
6200211020,9814
6200600750,57476
6200600751,57477
6200206517,57475
6200206530,9688
6200206531,9584
6200206595,57474
6200206210,80006
6200600742,57476
6200206230,80006
6200209562,9509
6200209563,9509
6200209565,9509
6200244670,57473
6200244675,57473
6200244710,57463
6200600747,57476
6200600748,57476
6200600749,57476
6200TS206195,57473
6200TS206235,57481
6200251010,9814
6200251012,9508
6200251014,9508
6200251016,9508
6200251020,9532
6200600739,57476
6200600740,57476
6200600741,57476
6200243420,9626
6200243425,9683
6200243430,9579
6200243590,57490
6200243600,57489
6200243610,57489
6200243635,57481
6200243640,57481
6200243650,80006
6200243655,80005
6200243680,80006
6200243690,80006
6200206513,57475
6200600790,57477
6200239065,9510
6200EDINBUR5,9602
6200EDINBUR6,9684
6200EDINBUR7,57476
6200EDINBUR8,57477
6200EDINBUR9,57477
6200TS244705,8956
6200239061,9509
6200239063,9510
6200211005,9510
6200211011,9508
6200211013,9462
6200T00028,57480
6200T00060,80004
6200T00063,9619
6200206475,80004
6200206480,9599
6200206500,80004
6200209662,10100
6200242138,9603
6200201650,57574
6200201660,57575
6200203050,57637
6200206610,57479
6200206612,57479
6200207410,9602
6200207420,9610
6200TS244715,8956
6200000014,80015
6200206240,57482
6200206250,9686
6200206260,9683
6200206280,57490
6200206469,9683
6200206470,9683
6200206490,80003
6200206510,57475
6200EDINBUR1,9584
6200EDINBUR2,9618
6200EDINBUR3,9618
6200EDINBUR4,9684
6200600752,57477
6200600753,57477
6200600754,57477
6200206220,80006
6200206290,57488
6200206300,57480
6200206456,80004
6200600776,57477
6200600789,57477
6200201510,57561
6200201515,57571
6200201600,8709
6200201610,8625
6200201620,57562
6200248300,57575
6200206520,80002
6200206600,57476
6200205260,57473
6200242130,9610
6200242132,9602
6200242134,9603
6200242136,9602
6200243620,80005
6200243630,9686
6200243735,9627
6200244400,9277
6200244410,9281
6200244420,8718
6200244490,8683
6200244500,8734
6200244510,8680
6200244520,8667
6200244540,8666
6200244570,8712
6200R00053,9584
6200T00016,8832
6200TS206495,80003
6200TS243378,9627
6200TS243395,80004
6200206235,57481
6200203015,9042
6200203051,57638
6200246870,9042
6200243820,9063
6200206080,9073
6200246830,57645
6200000003,9077
6200248210,8768
6200248215,8768
6200248610,8808
6200248620,8770
6200206875,9601
6200209110,9312
6200239245,9317
6200T00003,9605
6200T00022,9341
6200T00023,9250
6200T00024,9594
6200T00025,57565
6200248650,8771
6200248660,8771
6200248670,9097
6200248680,8794
6200204890,9262
6200204900,9262
6200204910,9257
6200247560,8330
6200239510,9312
6200209395,9359
6200203070,57631
6200T00018,80006
6200T00019,9639
6200245130,9262
6200245140,9262
6200209297,55985
6200201280,57660
6200201290,57670
6200201300,57672
6200201303,57654
6200201305,57691
6200201310,9097
6200201320,8782
6200201330,9097
6200201340,8771
6200206725,9237
6200206870,9601
6200204954,9262
6200204956,9255
6200204958,9232
6200239210,9346
6200239220,9352
6200239240,9319
6200209120,9310
6200209200,9339
6200209210,9341
6200209220,9342
6200209230,9344
6200209250,55962
6200209260,55992
6200209270,55959
6200209280,9364
6200209290,55956
6200209295,55954
6200209440,9374
6200209450,9355
6200209460,9356
6200239170,9327
6200239180,9350
6200239190,9413
6200201370,8770
6200201380,8798
6200202020,8994
6200202310,8294
6200202320,8301
6200204870,9262
6200204880,9262
6200239355,55992
6200245345,9262
6200246925,9016
6200246930,8993
6200246935,8971
6200T00001,9604
6200209390,9328
6200209410,9420
6200209420,9413
6200209425,9350
6200209430,9327
6200209445,9415
6200209447,10006
6200209573,9317
6200209575,9365
6200244310,8731
6200245043,9232
6200245045,9255
6200245047,9262
6200245090,9232
6200245100,9262
6200245110,9262
6200245120,9262
6200201350,8828
6200204615,9262
6200204860,9262
6200209400,9345
6200239270,9365
6200239280,9408
6200239325,55985
6200239328,55954
6200239330,55956
6200239340,55991
6200239350,55960
6200209577,9365
6200210303,57654
6200239130,9392
6200239145,10005
6200HAYMRKT1,8972
6200248640,8827
6200205610,57565
6200205620,57565
6200205630,8733
6200206720,9236
6200239140,9355
6200239160,9377
6200239230,9318
6200000015,57767
6200247570,8546
6200247575,8550
6200247580,8294
6200247930,8994
6200244240,8733
6200244250,57565
6200244290,8733
6200203395,9345
6200204495,9178
6200204500,9262
6200204520,9262
6200204530,9250
6200204535,9250
6200204550,9261
6200204555,9259
6200239360,55948
6200205540,8731
6200205550,8733
6200239150,9414
6200209343,9317
6200209350,9365
6200209370,9320
6200209380,9319
6200202330,8351
6200202930,8972
6200205560,8812
6200248690,9097
6200248695,57664
6200248697,57654
6200248700,57672
6200248710,57661
6200248720,57660
6200250160,9250
6200250170,9262
6200250190,9262
6200250195,9262
6200290070,55956
6200HAYMRKT,8972
6200T00020,57483
6200T00021,57481
6200239200,9348
6200242683,9590
6200242685,9630
6200242687,9588
6200242690,9586
6200242860,9237
6200242870,9236
6200243799,9074
6200203010,9060
6200239250,9321
6200239390,9344
6200239400,9411
6200239410,9340
6200239490,9369
6200239500,9310
6200206880,9588
6200206885,9588
6200TS202020,9014
6200TS246925,8971
6200TS246930,8993
6200209340,9408
6200209341,9365
6200244300,8732
6200247940,8994
6200239195,9413
6200209342,9365
6200205625,8733
6200244245,8733
6200202335,8358
6200246920,8951
6200245350,9178
6200245360,9166
6200245365,9159
6200245370,9158
6200204580,9158
6200204590,9159
6200204600,9178
6200204610,9178
6200246880,9040
6200220000,9075
6200243796,9075
6200260000,9069
6200TS247940,9015
6200TS247930,9015
6200000002,9000
6200203000,9076
6200200870,8764
6200202103,8109
6200207350,9690
6200207400,9691
6200207470,9665
6200242210,9690
6200239480,9323
6200T00030,8846
6200T00031,8846
6200T00032,8954
6200202280,8081
6200202290,8293
6200202105,8108
6200202108,8109
6200202160,8097
6200202170,8093
6200202270,8080
6200244935,9229
6200210080,10164
6200202109,8106
6200202110,8099
6200202111,8118
6200202120,8101
6200249700,8560
6200239470,9308
6200247770,8111
6200247630,8084
6200247640,8080
6200238670,10156
6200238675,10172
6200000020,8093
6200207480,9774
6200207510,9773
6200207530,9787
6200207550,9889
6200200330,8560
6200200800,8729
6200247606,95001
6200247607,90139
6200247620,8295
6200247780,8121
6200249260,8268
6200249200,8606
6200207720,9900
6200207725,9932
6200207580,9908
6200207625,9959
6200207627,9978
6200207630,9931
6200202130,8121
6200202300,90156
6200202301,90139
6200202305,90146
6200202306,95001
6200202307,90139
6200202308,80018
6200202309,80018
6200205030,9206
6200205040,9267
6200205050,9209
6200205070,9224
6200207540,9787
6200200280,8556
6200200320,8308
6200247480,8559
6200249710,8423
6200244900,9223
6200244910,9222
6200244920,9224
6200241960,9978
6200241980,9959
6200242005,9928
6200242010,9908
6200242050,9787
6200242060,9776
6200242070,9773
6200242090,9665
6200242150,9691
6200242160,9691
6200242205,9690
6200249110,8764
6200249120,8763
6200249130,8729
6200249140,8728
